gbifID,identifier,species,genus,family,class,phylum,file_name
1230246853,http://www.tierstimmenarchiv.de/recordings/Serinus_serinus_Lue0084_06_short.mp3,Serinus serinus,Serinus,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Serinus/Serinus_serinus/1230246853.mp3
1230246852,http://www.tierstimmenarchiv.de/recordings/Serinus_canaria_Lue0084_01_short.mp3,Serinus canaria,Serinus,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Serinus/Serinus_canaria/1230246852.mp3
1230246851,http://www.tierstimmenarchiv.de/recordings/Sitta_europaea_Lue0080_06_short.mp3,Sitta europaea,Sitta,Sittidae,Aves,Chordata,Chordata/Aves/Sittidae/Sitta/Sitta_europaea/1230246851.mp3
1230246850,http://www.tierstimmenarchiv.de/recordings/Serinus_canaria_Lue0084_02_short.mp3,Serinus canaria,Serinus,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Serinus/Serinus_canaria/1230246850.mp3
1230246849,http://www.tierstimmenarchiv.de/recordings/Serinus_canaria_Lue0084_08_short.mp3,Serinus canaria,Serinus,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Serinus/Serinus_canaria/1230246849.mp3
1230246848,http://www.tierstimmenarchiv.de/recordings/Serinus_canaria_Lue0084_09_short.mp3,Serinus canaria,Serinus,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Serinus/Serinus_canaria/1230246848.mp3
1230246847,http://www.tierstimmenarchiv.de/recordings/Serinus_canaria_Lue0084_04_short.mp3,Serinus canaria,Serinus,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Serinus/Serinus_canaria/1230246847.mp3
1230246846,http://www.tierstimmenarchiv.de/recordings/Serinus_serinus_Lue0084_08_short.mp3,Serinus serinus,Serinus,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Serinus/Serinus_serinus/1230246846.mp3
1230246845,http://www.tierstimmenarchiv.de/recordings/Serinus_canaria_Lue0084_07_short.mp3,Serinus canaria,Serinus,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Serinus/Serinus_canaria/1230246845.mp3
1230246844,http://www.tierstimmenarchiv.de/recordings/Sitta_europaea_Lue0080_07_short.mp3,Sitta europaea,Sitta,Sittidae,Aves,Chordata,Chordata/Aves/Sittidae/Sitta/Sitta_europaea/1230246844.mp3
1230246843,http://www.tierstimmenarchiv.de/recordings/Serinus_serinus_Lue0084_02_short.mp3,Serinus serinus,Serinus,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Serinus/Serinus_serinus/1230246843.mp3
1230246842,http://www.tierstimmenarchiv.de/recordings/Serinus_canaria_Lue0084_03_short.mp3,Serinus canaria,Serinus,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Serinus/Serinus_canaria/1230246842.mp3
1230246841,http://www.tierstimmenarchiv.de/recordings/Serinus_canaria_Lue0084_06_short.mp3,Serinus canaria,Serinus,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Serinus/Serinus_canaria/1230246841.mp3
1230246840,http://www.tierstimmenarchiv.de/recordings/Serinus_serinus_Lue0084_05_short.mp3,Serinus serinus,Serinus,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Serinus/Serinus_serinus/1230246840.mp3
1230246839,http://www.tierstimmenarchiv.de/recordings/Rhodospiza_obsoleta_Lue0084_01_short.mp3,Rhodospiza obsoleta,Rhodospiza,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Rhodospiza/Rhodospiza_obsoleta/1230246839.mp3
1230246838,http://www.tierstimmenarchiv.de/recordings/Remiz_pendulinus_Lue0082_04_short.mp3,Remiz pendulinus,Remiz,Remizidae,Aves,Chordata,Chordata/Aves/Remizidae/Remiz/Remiz_pendulinus/1230246838.mp3
1230246837,http://www.tierstimmenarchiv.de/recordings/Remiz_pendulinus_Lue0082_02_short.mp3,Remiz pendulinus,Remiz,Remizidae,Aves,Chordata,Chordata/Aves/Remizidae/Remiz/Remiz_pendulinus/1230246837.mp3
1230246836,http://www.tierstimmenarchiv.de/recordings/Remiz_pendulinus_Lue0082_03_short.mp3,Remiz pendulinus,Remiz,Remizidae,Aves,Chordata,Chordata/Aves/Remizidae/Remiz/Remiz_pendulinus/1230246836.mp3
1230246835,http://www.tierstimmenarchiv.de/recordings/Quelea_quelea_Lue0083_02_short.mp3,Quelea quelea,Quelea,Ploceidae,Aves,Chordata,Chordata/Aves/Ploceidae/Quelea/Quelea_quelea/1230246835.mp3
1230246834,http://www.tierstimmenarchiv.de/recordings/Quelea_quelea_Lue0083_03_short.mp3,Quelea quelea,Quelea,Ploceidae,Aves,Chordata,Chordata/Aves/Ploceidae/Quelea/Quelea_quelea/1230246834.mp3
1230246833,http://www.tierstimmenarchiv.de/recordings/Quelea_quelea_Lue0083_01_short.mp3,Quelea quelea,Quelea,Ploceidae,Aves,Chordata,Chordata/Aves/Ploceidae/Quelea/Quelea_quelea/1230246833.mp3
1230246832,http://www.tierstimmenarchiv.de/recordings/Pycnonotus_jocosus_Lue0080_02_short.mp3,Pycnonotus jocosus,Pycnonotus,Pycnonotidae,Aves,Chordata,Chordata/Aves/Pycnonotidae/Pycnonotus/Pycnonotus_jocosus/1230246832.mp3
1230246831,http://www.tierstimmenarchiv.de/recordings/Pyrrhula_pyrrhula_Lue0084_05_short.mp3,Pyrrhula pyrrhula,Pyrrhula,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Pyrrhula/Pyrrhula_pyrrhula/1230246831.mp3
1230246830,http://www.tierstimmenarchiv.de/recordings/Pyrrhula_pyrrhula_Lue0084_02_short.mp3,Pyrrhula pyrrhula,Pyrrhula,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Pyrrhula/Pyrrhula_pyrrhula/1230246830.mp3
1230246829,http://www.tierstimmenarchiv.de/recordings/Pyrrhula_pyrrhula_Lue0084_08_short.mp3,Pyrrhula pyrrhula,Pyrrhula,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Pyrrhula/Pyrrhula_pyrrhula/1230246829.mp3
1230246828,http://www.tierstimmenarchiv.de/recordings/Pycnonotus_nigricans_Lue0080_03_short.mp3,Pycnonotus nigricans,Pycnonotus,Pycnonotidae,Aves,Chordata,Chordata/Aves/Pycnonotidae/Pycnonotus/Pycnonotus_nigricans/1230246828.mp3
1230246827,http://www.tierstimmenarchiv.de/recordings/Pycnonotus_xanthopygos_Lue0080_01_short.mp3,Pycnonotus xanthopygos,Pycnonotus,Pycnonotidae,Aves,Chordata,Chordata/Aves/Pycnonotidae/Pycnonotus/Pycnonotus_xanthopygos/1230246827.mp3
1230246826,http://www.tierstimmenarchiv.de/recordings/Pycnonotus_jocosus_Lue0080_01_short.mp3,Pycnonotus jocosus,Pycnonotus,Pycnonotidae,Aves,Chordata,Chordata/Aves/Pycnonotidae/Pycnonotus/Pycnonotus_jocosus/1230246826.mp3
1230246825,http://www.tierstimmenarchiv.de/recordings/Pycnonotus_jocosus_Lue0080_03_short.mp3,Pycnonotus jocosus,Pycnonotus,Pycnonotidae,Aves,Chordata,Chordata/Aves/Pycnonotidae/Pycnonotus/Pycnonotus_jocosus/1230246825.mp3
1230246824,http://www.tierstimmenarchiv.de/recordings/Pyrrhula_pyrrhula_Lue0084_03_short.mp3,Pyrrhula pyrrhula,Pyrrhula,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Pyrrhula/Pyrrhula_pyrrhula/1230246824.mp3
1230246823,http://www.tierstimmenarchiv.de/recordings/Pycnonotus_nigricans_Lue0080_04_short.mp3,Pycnonotus nigricans,Pycnonotus,Pycnonotidae,Aves,Chordata,Chordata/Aves/Pycnonotidae/Pycnonotus/Pycnonotus_nigricans/1230246823.mp3
1230246822,http://www.tierstimmenarchiv.de/recordings/Pycnonotus_atriceps_Lue0080_01_short.mp3,Pycnonotus atriceps,Pycnonotus,Pycnonotidae,Aves,Chordata,Chordata/Aves/Pycnonotidae/Pycnonotus/Pycnonotus_atriceps/1230246822.mp3
1230246821,http://www.tierstimmenarchiv.de/recordings/Pycnonotus_nigricans_Lue0080_02_short.mp3,Pycnonotus nigricans,Pycnonotus,Pycnonotidae,Aves,Chordata,Chordata/Aves/Pycnonotidae/Pycnonotus/Pycnonotus_nigricans/1230246821.mp3
1230246820,http://www.tierstimmenarchiv.de/recordings/Pycnonotus_nigricans_Lue0080_01_short.mp3,Pycnonotus nigricans,Pycnonotus,Pycnonotidae,Aves,Chordata,Chordata/Aves/Pycnonotidae/Pycnonotus/Pycnonotus_nigricans/1230246820.mp3
1230246819,http://www.tierstimmenarchiv.de/recordings/Pycnonotus_leucotis_Lue0080_01_short.mp3,Pycnonotus leucotis,Pycnonotus,Pycnonotidae,Aves,Chordata,Chordata/Aves/Pycnonotidae/Pycnonotus/Pycnonotus_leucotis/1230246819.mp3
1230246818,http://www.tierstimmenarchiv.de/recordings/Pycnonotus_cafer_Lue0080_01_short.mp3,Pycnonotus cafer,Pycnonotus,Pycnonotidae,Aves,Chordata,Chordata/Aves/Pycnonotidae/Pycnonotus/Pycnonotus_cafer/1230246818.mp3
1230246817,http://www.tierstimmenarchiv.de/recordings/Prunella_modularis_Lue0085_03_short.mp3,Prunella modularis,Prunella,Prunellidae,Aves,Chordata,Chordata/Aves/Prunellidae/Prunella/Prunella_modularis/1230246817.mp3
1230246816,http://www.tierstimmenarchiv.de/recordings/Prunella_collaris_Lue0085_02_short.mp3,Prunella collaris,Prunella,Prunellidae,Aves,Chordata,Chordata/Aves/Prunellidae/Prunella/Prunella_collaris/1230246816.mp3
1230246815,http://www.tierstimmenarchiv.de/recordings/Prunella_modularis_Lue0085_02_short.mp3,Prunella modularis,Prunella,Prunellidae,Aves,Chordata,Chordata/Aves/Prunellidae/Prunella/Prunella_modularis/1230246815.mp3
1230246814,http://www.tierstimmenarchiv.de/recordings/Prunella_collaris_Lue0085_03_short.mp3,Prunella collaris,Prunella,Prunellidae,Aves,Chordata,Chordata/Aves/Prunellidae/Prunella/Prunella_collaris/1230246814.mp3
1230246813,http://www.tierstimmenarchiv.de/recordings/Prunella_modularis_Lue0085_05_short.mp3,Prunella modularis,Prunella,Prunellidae,Aves,Chordata,Chordata/Aves/Prunellidae/Prunella/Prunella_modularis/1230246813.mp3
1230246812,http://www.tierstimmenarchiv.de/recordings/Prunella_modularis_Lue0085_04_short.mp3,Prunella modularis,Prunella,Prunellidae,Aves,Chordata,Chordata/Aves/Prunellidae/Prunella/Prunella_modularis/1230246812.mp3
1230246811,http://www.tierstimmenarchiv.de/recordings/Prunella_modularis_Lue0085_06_short.mp3,Prunella modularis,Prunella,Prunellidae,Aves,Chordata,Chordata/Aves/Prunellidae/Prunella/Prunella_modularis/1230246811.mp3
1230246810,http://www.tierstimmenarchiv.de/recordings/Ploceus_velatus_Lue0083_04_short.mp3,Ploceus velatus,Ploceus,Ploceidae,Aves,Chordata,Chordata/Aves/Ploceidae/Ploceus/Ploceus_velatus/1230246810.mp3
1230246809,http://www.tierstimmenarchiv.de/recordings/Ploceus_velatus_Lue0083_01_short.mp3,Ploceus velatus,Ploceus,Ploceidae,Aves,Chordata,Chordata/Aves/Ploceidae/Ploceus/Ploceus_velatus/1230246809.mp3
1230246808,http://www.tierstimmenarchiv.de/recordings/Ploceus_cucullatus_Lue0083_03_short.mp3,Ploceus cucullatus,Ploceus,Ploceidae,Aves,Chordata,Chordata/Aves/Ploceidae/Ploceus/Ploceus_cucullatus/1230246808.mp3
1230246807,http://www.tierstimmenarchiv.de/recordings/Ploceus_vitellinus_Lue0083_01_short.mp3,Ploceus vitellinus,Ploceus,Ploceidae,Aves,Chordata,Chordata/Aves/Ploceidae/Ploceus/Ploceus_vitellinus/1230246807.mp3
1230246806,http://www.tierstimmenarchiv.de/recordings/Ploceus_cucullatus_Lue0083_06_short.mp3,Ploceus cucullatus,Ploceus,Ploceidae,Aves,Chordata,Chordata/Aves/Ploceidae/Ploceus/Ploceus_cucullatus/1230246806.mp3
1230246805,http://www.tierstimmenarchiv.de/recordings/Plocepasser_mahali_Lue0083_01_short.mp3,Plocepasser mahali,Plocepasser,Passeridae,Aves,Chordata,Chordata/Aves/Passeridae/Plocepasser/Plocepasser_mahali/1230246805.mp3
1230246804,http://www.tierstimmenarchiv.de/recordings/Ploceus_rubiginosus_Lue0083_01_short.mp3,Ploceus rubiginosus,Ploceus,Ploceidae,Aves,Chordata,Chordata/Aves/Ploceidae/Ploceus/Ploceus_rubiginosus/1230246804.mp3
1230246803,http://www.tierstimmenarchiv.de/recordings/Plocepasser_mahali_Lue0083_03_short.mp3,Plocepasser mahali,Plocepasser,Passeridae,Aves,Chordata,Chordata/Aves/Passeridae/Plocepasser/Plocepasser_mahali/1230246803.mp3
1230246802,http://www.tierstimmenarchiv.de/recordings/Ploceus_velatus_Lue0083_02_short.mp3,Ploceus velatus,Ploceus,Ploceidae,Aves,Chordata,Chordata/Aves/Ploceidae/Ploceus/Ploceus_velatus/1230246802.mp3
1230246801,http://www.tierstimmenarchiv.de/recordings/Ploceus_cucullatus_Lue0083_05_short.mp3,Ploceus cucullatus,Ploceus,Ploceidae,Aves,Chordata,Chordata/Aves/Ploceidae/Ploceus/Ploceus_cucullatus/1230246801.mp3
1230246798,http://www.tierstimmenarchiv.de/recordings/Philemon_moluccensis_Lue0081_01_short.mp3,Philemon moluccensis,Philemon,Meliphagidae,Aves,Chordata,Chordata/Aves/Meliphagidae/Philemon/Philemon_moluccensis/1230246798.mp3
1230246797,http://www.tierstimmenarchiv.de/recordings/Philemon_moluccensis_Lue0081_03_short.mp3,Philemon moluccensis,Philemon,Meliphagidae,Aves,Chordata,Chordata/Aves/Meliphagidae/Philemon/Philemon_moluccensis/1230246797.mp3
1230246796,http://www.tierstimmenarchiv.de/recordings/Passer_montanus_Lue0083_04_short.mp3,Passer montanus,Passer,Passeridae,Aves,Chordata,Chordata/Aves/Passeridae/Passer/Passer_montanus/1230246796.mp3
1230246795,http://www.tierstimmenarchiv.de/recordings/Passer_moabiticus_Lue0083_01_short.mp3,Passer moabiticus,Passer,Passeridae,Aves,Chordata,Chordata/Aves/Passeridae/Passer/Passer_moabiticus/1230246795.mp3
1230246794,http://www.tierstimmenarchiv.de/recordings/Philemon_moluccensis_Lue0081_02_short.mp3,Philemon moluccensis,Philemon,Meliphagidae,Aves,Chordata,Chordata/Aves/Meliphagidae/Philemon/Philemon_moluccensis/1230246794.mp3
1230246793,http://www.tierstimmenarchiv.de/recordings/Passer_motitensis_Lue0083_01_short.mp3,Passer motitensis,Passer,Passeridae,Aves,Chordata,Chordata/Aves/Passeridae/Passer/Passer_motitensis/1230246793.mp3
1230246792,http://www.tierstimmenarchiv.de/recordings/Passer_melanurus_Lue0083_01_short.mp3,Passer melanurus,Passer,Passeridae,Aves,Chordata,Chordata/Aves/Passeridae/Passer/Passer_melanurus/1230246792.mp3
1230246791,http://www.tierstimmenarchiv.de/recordings/Passer_hispaniolensis_Lue0083_01_short.mp3,Passer hispaniolensis,Passer,Passeridae,Aves,Chordata,Chordata/Aves/Passeridae/Passer/Passer_hispaniolensis/1230246791.mp3
1230246790,http://www.tierstimmenarchiv.de/recordings/Philemon_buceroides_Lue0081_02_short.mp3,Philemon buceroides,Philemon,Meliphagidae,Aves,Chordata,Chordata/Aves/Meliphagidae/Philemon/Philemon_buceroides/1230246790.mp3
1230246789,http://www.tierstimmenarchiv.de/recordings/Passer_euchlorus_Lue0083_01_short.mp3,Passer euchlorus,Passer,Passeridae,Aves,Chordata,Chordata/Aves/Passeridae/Passer/Passer_euchlorus/1230246789.mp3
1230246788,http://www.tierstimmenarchiv.de/recordings/Philetairus_socius_Lue0083_02_short.mp3,Philetairus socius,Philetairus,Passeridae,Aves,Chordata,Chordata/Aves/Passeridae/Philetairus/Philetairus_socius/1230246788.mp3
1230246787,http://www.tierstimmenarchiv.de/recordings/Passer_domesticus_Lue0083_04_short.mp3,Passer domesticus,Passer,Passeridae,Aves,Chordata,Chordata/Aves/Passeridae/Passer/Passer_domesticus/1230246787.mp3
1230246786,http://www.tierstimmenarchiv.de/recordings/Passer_montanus_Lue0083_03_short.mp3,Passer montanus,Passer,Passeridae,Aves,Chordata,Chordata/Aves/Passeridae/Passer/Passer_montanus/1230246786.mp3
1230246785,http://www.tierstimmenarchiv.de/recordings/Passer_melanurus_Lue0083_02_short.mp3,Passer melanurus,Passer,Passeridae,Aves,Chordata,Chordata/Aves/Passeridae/Passer/Passer_melanurus/1230246785.mp3
1230246784,http://www.tierstimmenarchiv.de/recordings/Passer_domesticus_Lue0083_02_short.mp3,Passer domesticus,Passer,Passeridae,Aves,Chordata,Chordata/Aves/Passeridae/Passer/Passer_domesticus/1230246784.mp3
1230246783,http://www.tierstimmenarchiv.de/recordings/Passer_euchlorus_Lue0083_02_short.mp3,Passer euchlorus,Passer,Passeridae,Aves,Chordata,Chordata/Aves/Passeridae/Passer/Passer_euchlorus/1230246783.mp3
1230246782,http://www.tierstimmenarchiv.de/recordings/Passer_melanurus_Lue0083_03_short.mp3,Passer melanurus,Passer,Passeridae,Aves,Chordata,Chordata/Aves/Passeridae/Passer/Passer_melanurus/1230246782.mp3
1230246781,http://www.tierstimmenarchiv.de/recordings/Passer_motitensis_Lue0083_02_short.mp3,Passer motitensis,Passer,Passeridae,Aves,Chordata,Chordata/Aves/Passeridae/Passer/Passer_motitensis/1230246781.mp3
1230246780,http://www.tierstimmenarchiv.de/recordings/Passer_montanus_Lue0083_02_short.mp3,Passer montanus,Passer,Passeridae,Aves,Chordata,Chordata/Aves/Passeridae/Passer/Passer_montanus/1230246780.mp3
1230246779,http://www.tierstimmenarchiv.de/recordings/Passer_domesticus_Lue0083_03_short.mp3,Passer domesticus,Passer,Passeridae,Aves,Chordata,Chordata/Aves/Passeridae/Passer/Passer_domesticus/1230246779.mp3
1230246056,http://www.tierstimmenarchiv.de/recordings/Oriolus_oriolus_Lue0080_02_short.mp3,Oriolus oriolus,Oriolus,Oriolidae,Aves,Chordata,Chordata/Aves/Oriolidae/Oriolus/Oriolus_oriolus/1230246056.mp3
1230246055,http://www.tierstimmenarchiv.de/recordings/Ortygospiza_atricollis_Lue0082_01_short.mp3,Ortygospiza atricollis,Ortygospiza,Estrildidae,Aves,Chordata,Chordata/Aves/Estrildidae/Ortygospiza/Ortygospiza_atricollis/1230246055.mp3
1230246054,http://www.tierstimmenarchiv.de/recordings/Oriolus_oriolus_Lue0080_08_short.mp3,Oriolus oriolus,Oriolus,Oriolidae,Aves,Chordata,Chordata/Aves/Oriolidae/Oriolus/Oriolus_oriolus/1230246054.mp3
1230246053,http://www.tierstimmenarchiv.de/recordings/Oriolus_oriolus_Lue0080_03_short.mp3,Oriolus oriolus,Oriolus,Oriolidae,Aves,Chordata,Chordata/Aves/Oriolidae/Oriolus/Oriolus_oriolus/1230246053.mp3
1230246052,http://www.tierstimmenarchiv.de/recordings/Oriolus_oriolus_Lue0080_04_short.mp3,Oriolus oriolus,Oriolus,Oriolidae,Aves,Chordata,Chordata/Aves/Oriolidae/Oriolus/Oriolus_oriolus/1230246052.mp3
1230246051,http://www.tierstimmenarchiv.de/recordings/Oriolus_oriolus_Lue0080_09_short.mp3,Oriolus oriolus,Oriolus,Oriolidae,Aves,Chordata,Chordata/Aves/Oriolidae/Oriolus/Oriolus_oriolus/1230246051.mp3
1230245120,http://www.tierstimmenarchiv.de/recordings/Neochmia_ruficauda_Lue0082_02_short.mp3,Neochmia ruficauda,Neochmia,Estrildidae,Aves,Chordata,Chordata/Aves/Estrildidae/Neochmia/Neochmia_ruficauda/1230245120.mp3
1230245119,http://www.tierstimmenarchiv.de/recordings/Neochmia_ruficauda_Lue0082_01_short.mp3,Neochmia ruficauda,Neochmia,Estrildidae,Aves,Chordata,Chordata/Aves/Estrildidae/Neochmia/Neochmia_ruficauda/1230245119.mp3
1230245118,http://www.tierstimmenarchiv.de/recordings/Neochmia_phaeton_Lue0082_01_short.mp3,Neochmia phaeton,Neochmia,Estrildidae,Aves,Chordata,Chordata/Aves/Estrildidae/Neochmia/Neochmia_phaeton/1230245118.mp3
1230245117,http://www.tierstimmenarchiv.de/recordings/Nectarinia_kilimensis_Lue0081_02_short.mp3,Nectarinia kilimensis,Nectarinia,Nectariniidae,Aves,Chordata,Chordata/Aves/Nectariniidae/Nectarinia/Nectarinia_kilimensis/1230245117.mp3
1230245116,http://www.tierstimmenarchiv.de/recordings/Nectarinia_kilimensis_Lue0081_01_short.mp3,Nectarinia kilimensis,Nectarinia,Nectariniidae,Aves,Chordata,Chordata/Aves/Nectariniidae/Nectarinia/Nectarinia_kilimensis/1230245116.mp3
1230245114,http://www.tierstimmenarchiv.de/recordings/Myzomela_cardinalis_Lue0081_01_short.mp3,Myzomela cardinalis,Myzomela,Meliphagidae,Aves,Chordata,Chordata/Aves/Meliphagidae/Myzomela/Myzomela_cardinalis/1230245114.mp3
1230245113,http://www.tierstimmenarchiv.de/recordings/Mirafra_apiata_Lue0085_02_short.mp3,Mirafra apiata,Mirafra,Alaudidae,Aves,Chordata,Chordata/Aves/Alaudidae/Mirafra/Mirafra_apiata/1230245113.mp3
1230245112,http://www.tierstimmenarchiv.de/recordings/Mycerobas_carnipes_Lue0084_02_short.mp3,Mycerobas carnipes,Mycerobas,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Mycerobas/Mycerobas_carnipes/1230245112.mp3
1230245111,http://www.tierstimmenarchiv.de/recordings/Melidectes_belfordi_Lue0081_01_short.mp3,Melidectes belfordi,Melidectes,Meliphagidae,Aves,Chordata,Chordata/Aves/Meliphagidae/Melidectes/Melidectes_belfordi/1230245111.mp3
1230245110,http://www.tierstimmenarchiv.de/recordings/Melanocorypha_calandra_Lue0085_01_short.mp3,Melanocorypha calandra,Melanocorypha,Alaudidae,Aves,Chordata,Chordata/Aves/Alaudidae/Melanocorypha/Melanocorypha_calandra/1230245110.mp3
1230245109,http://www.tierstimmenarchiv.de/recordings/Mandingoa_nitidula_Lue0082_01_short.mp3,Mandingoa nitidula,Mandingoa,Estrildidae,Aves,Chordata,Chordata/Aves/Estrildidae/Mandingoa/Mandingoa_nitidula/1230245109.mp3
1230245029,http://www.tierstimmenarchiv.de/recordings/Lullula_arborea_Lue0085_02_short.mp3,Lullula arborea,Lullula,Alaudidae,Aves,Chordata,Chordata/Aves/Alaudidae/Lullula/Lullula_arborea/1230245029.mp3
1230245028,http://www.tierstimmenarchiv.de/recordings/Loxia_curvirostra_Lue0085_05_short.mp3,Loxia curvirostra,Loxia,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Loxia/Loxia_curvirostra/1230245028.mp3
1230245027,http://www.tierstimmenarchiv.de/recordings/Loxia_curvirostra_Lue0085_07_short.mp3,Loxia curvirostra,Loxia,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Loxia/Loxia_curvirostra/1230245027.mp3
1230245026,http://www.tierstimmenarchiv.de/recordings/Loxia_curvirostra_Lue0085_04_short.mp3,Loxia curvirostra,Loxia,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Loxia/Loxia_curvirostra/1230245026.mp3
1230245025,http://www.tierstimmenarchiv.de/recordings/Loxia_curvirostra_Lue0085_03_short.mp3,Loxia curvirostra,Loxia,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Loxia/Loxia_curvirostra/1230245025.mp3
1230244849,http://www.tierstimmenarchiv.de/recordings/Lonchura_oryzivora_Lue0082_01_short.mp3,Lonchura oryzivora,Lonchura,Estrildidae,Aves,Chordata,Chordata/Aves/Estrildidae/Lonchura/Lonchura_oryzivora/1230244849.mp3
1230244848,http://www.tierstimmenarchiv.de/recordings/Lonchura_punctulata_Lue0082_04_short.mp3,Lonchura punctulata,Lonchura,Estrildidae,Aves,Chordata,Chordata/Aves/Estrildidae/Lonchura/Lonchura_punctulata/1230244848.mp3
1230244847,http://www.tierstimmenarchiv.de/recordings/Lonchura_striata_Lue0082_01_short.mp3,Lonchura striata,Lonchura,Estrildidae,Aves,Chordata,Chordata/Aves/Estrildidae/Lonchura/Lonchura_striata/1230244847.mp3
1230244846,http://www.tierstimmenarchiv.de/recordings/Lonchura_striata_Lue0082_02_short.mp3,Lonchura striata,Lonchura,Estrildidae,Aves,Chordata,Chordata/Aves/Estrildidae/Lonchura/Lonchura_striata/1230244846.mp3
1230244845,http://www.tierstimmenarchiv.de/recordings/Lonchura_punctulata_Lue0082_01_short.mp3,Lonchura punctulata,Lonchura,Estrildidae,Aves,Chordata,Chordata/Aves/Estrildidae/Lonchura/Lonchura_punctulata/1230244845.mp3
1230244844,http://www.tierstimmenarchiv.de/recordings/Lonchura_punctulata_Lue0082_03_short.mp3,Lonchura punctulata,Lonchura,Estrildidae,Aves,Chordata,Chordata/Aves/Estrildidae/Lonchura/Lonchura_punctulata/1230244844.mp3
1230244843,http://www.tierstimmenarchiv.de/recordings/Lonchura_cucullata_Lue0082_02_short.mp3,Lonchura cucullata,Lonchura,Estrildidae,Aves,Chordata,Chordata/Aves/Estrildidae/Lonchura/Lonchura_cucullata/1230244843.mp3
1230244842,http://www.tierstimmenarchiv.de/recordings/Lonchura_oryzivora_Lue0082_03_short.mp3,Lonchura oryzivora,Lonchura,Estrildidae,Aves,Chordata,Chordata/Aves/Estrildidae/Lonchura/Lonchura_oryzivora/1230244842.mp3
1230244841,http://www.tierstimmenarchiv.de/recordings/Lonchura_malacca_Lue0082_01_short.mp3,Lonchura malacca,Lonchura,Estrildidae,Aves,Chordata,Chordata/Aves/Estrildidae/Lonchura/Lonchura_malacca/1230244841.mp3
1230244840,http://www.tierstimmenarchiv.de/recordings/Lagonosticta_senegala_Lue0082_01_short.mp3,Lagonosticta senegala,Lagonosticta,Estrildidae,Aves,Chordata,Chordata/Aves/Estrildidae/Lagonosticta/Lagonosticta_senegala/1230244840.mp3
1230244173,http://www.tierstimmenarchiv.de/recordings/Irena_puella_Lue0080_02_short.mp3,Irena puella,Irena,Irenidae,Aves,Chordata,Chordata/Aves/Irenidae/Irena/Irena_puella/1230244173.mp3
1230244172,http://www.tierstimmenarchiv.de/recordings/Irena_puella_Lue0080_01_short.mp3,Irena puella,Irena,Irenidae,Aves,Chordata,Chordata/Aves/Irenidae/Irena/Irena_puella/1230244172.mp3
1230244057,http://www.tierstimmenarchiv.de/recordings/Hypargos_niveoguttatus_Lue0082_01_short.mp3,Hypargos niveoguttatus,Hypargos,Estrildidae,Aves,Chordata,Chordata/Aves/Estrildidae/Hypargos/Hypargos_niveoguttatus/1230244057.mp3
1230243992,http://www.tierstimmenarchiv.de/recordings/Gymnoris_xanthocollis_Lue0083_01_short.mp3,Gymnoris xanthocollis,Gymnoris,Passeridae,Aves,Chordata,Chordata/Aves/Passeridae/Gymnoris/Gymnoris_xanthocollis/1230243992.mp3
1230243946,http://www.tierstimmenarchiv.de/recordings/Galerida_cristata_Lue0085_02_short.mp3,Galerida cristata,Galerida,Alaudidae,Aves,Chordata,Chordata/Aves/Alaudidae/Galerida/Galerida_cristata/1230243946.mp3
1230243945,http://www.tierstimmenarchiv.de/recordings/Galerida_theklae_Lue0085_02_short.mp3,Galerida theklae,Galerida,Alaudidae,Aves,Chordata,Chordata/Aves/Alaudidae/Galerida/Galerida_theklae/1230243945.mp3
1230243944,http://www.tierstimmenarchiv.de/recordings/Galerida_theklae_Lue0085_03_short.mp3,Galerida theklae,Galerida,Alaudidae,Aves,Chordata,Chordata/Aves/Alaudidae/Galerida/Galerida_theklae/1230243944.mp3
1230243943,http://www.tierstimmenarchiv.de/recordings/Galerida_cristata_Lue0085_05_short.mp3,Galerida cristata,Galerida,Alaudidae,Aves,Chordata,Chordata/Aves/Alaudidae/Galerida/Galerida_cristata/1230243943.mp3
