gbifID,family,file_name
1229953715,Phasianidae,Chordata/Aves/Phasianidae/Lophophorus/Lophophorus_impejanus/1229953715.mp3
1229953713,Phasianidae,Chordata/Aves/Phasianidae/Lophura/Lophura_nycthemera/1229953713.mp3
1229953712,Phasianidae,Chordata/Aves/Phasianidae/Lophura/Lophura_nycthemera/1229953712.mp3
1229953708,Phasianidae,Chordata/Aves/Phasianidae/Lophura/Lophura_ignita/1229953708.mp3
1229953707,Phasianidae,Chordata/Aves/Phasianidae/Lophura/Lophura_nycthemera/1229953707.mp3
1229953706,Phasianidae,Chordata/Aves/Phasianidae/Lophura/Lophura_nycthemera/1229953706.mp3
1229953704,Phasianidae,Chordata/Aves/Phasianidae/Lophura/Lophura_swinhoii/1229953704.mp3
1229953703,Phasianidae,Chordata/Aves/Phasianidae/Lophura/Lophura_nycthemera/1229953703.mp3
1229953702,Phasianidae,Chordata/Aves/Phasianidae/Lophura/Lophura_erythrophthalma/1229953702.mp3
1229953701,Phasianidae,Chordata/Aves/Phasianidae/Lagopus/Lagopus_lagopus/1229953701.mp3
1229953699,Phasianidae,Chordata/Aves/Phasianidae/Lophura/Lophura_ignita/1229953699.mp3
1229953698,Phasianidae,Chordata/Aves/Phasianidae/Lophura/Lophura_diardi/1229953698.mp3
1229953696,Phasianidae,Chordata/Aves/Phasianidae/Lophura/Lophura_ignita/1229953696.mp3
1229953695,Phasianidae,Chordata/Aves/Phasianidae/Lophura/Lophura_bulweri/1229953695.mp3
1229953693,Phasianidae,Chordata/Aves/Phasianidae/Lophura/Lophura_ignita/1229953693.mp3
1229953692,Phasianidae,Chordata/Aves/Phasianidae/Lophura/Lophura_nycthemera/1229953692.mp3
1229953688,Phasianidae,Chordata/Aves/Phasianidae/Lophophorus/Lophophorus_impejanus/1229953688.mp3
1229953673,Phasianidae,Chordata/Aves/Phasianidae/Lagopus/Lagopus_muta/1229953673.mp3
1229953672,Phasianidae,Chordata/Aves/Phasianidae/Lagopus/Lagopus_lagopus/1229953672.mp3
1229953277,Corvidae,Chordata/Aves/Corvidae/Garrulus/Garrulus_glandarius/1229953277.mp3
1229953276,Corvidae,Chordata/Aves/Corvidae/Garrulus/Garrulus_glandarius/1229953276.mp3
1229953267,Phasianidae,Chordata/Aves/Phasianidae/Gallus/Gallus_sonneratii/1229953267.mp3
1229953260,Phasianidae,Chordata/Aves/Phasianidae/Gallus/Gallus_sonneratii/1229953260.mp3
1229953259,Phasianidae,Chordata/Aves/Phasianidae/Gallus/Gallus_lafayetii/1229953259.mp3
1229953258,Corvidae,Chordata/Aves/Corvidae/Garrulus/Garrulus_lanceolatus/1229953258.mp3
1229953255,Phasianidae,Chordata/Aves/Phasianidae/Gallus/Gallus_varius/1229953255.mp3
1229953249,Phasianidae,Chordata/Aves/Phasianidae/Francolinus/Francolinus_francolinus/1229953249.mp3
1229953248,Phasianidae,Chordata/Aves/Phasianidae/Francolinus/Francolinus_francolinus/1229953248.mp3
1229953247,Phasianidae,Chordata/Aves/Phasianidae/Francolinus/Francolinus_francolinus/1229953247.mp3
1229953245,Phasianidae,Chordata/Aves/Phasianidae/Coturnix/Coturnix_chinensis/1229953245.mp3
1229953239,Phasianidae,Chordata/Aves/Phasianidae/Coturnix/Coturnix_chinensis/1229953239.mp3
1229953236,Phasianidae,Chordata/Aves/Phasianidae/Coturnix/Coturnix_chinensis/1229953236.mp3
1229953231,Phasianidae,Chordata/Aves/Phasianidae/Coturnix/Coturnix_chinensis/1229953231.mp3
1229953216,Corvidae,Chordata/Aves/Corvidae/Dendrocitta/Dendrocitta_frontalis/1229953216.mp3
1229953203,Corvidae,Chordata/Aves/Corvidae/Dendrocitta/Dendrocitta_vagabunda/1229953203.mp3
1229953184,Corvidae,Chordata/Aves/Corvidae/Cyanopica/Cyanopica_cyanus/1229953184.mp3
1229953183,Corvidae,Chordata/Aves/Corvidae/Cyanopica/Cyanopica_cyanus/1229953183.mp3
1229953181,Phasianidae,Chordata/Aves/Phasianidae/Crossoptilon/Crossoptilon_mantchuricum/1229953181.mp3
1229953180,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_corone/1229953180.mp3
1229953179,Phasianidae,Chordata/Aves/Phasianidae/Crossoptilon/Crossoptilon_auritum/1229953179.mp3
1229953178,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_corax/1229953178.mp3
1229953173,Corvidae,Chordata/Aves/Corvidae/Cyanocorax/Cyanocorax_yncas/1229953173.mp3
1229953171,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_corone/1229953171.mp3
1229953170,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_rhipidurus/1229953170.mp3
1229953168,Corvidae,Chordata/Aves/Corvidae/Cyanocorax/Cyanocorax_chrysops/1229953168.mp3
1229953166,Phasianidae,Chordata/Aves/Phasianidae/Crossoptilon/Crossoptilon_mantchuricum/1229953166.mp3
1229953165,Phasianidae,Chordata/Aves/Phasianidae/Crossoptilon/Crossoptilon_crossoptilon/1229953165.mp3
1229953163,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_corax/1229953163.mp3
1229953162,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_corax/1229953162.mp3
1229953161,Phasianidae,Chordata/Aves/Phasianidae/Coturnix/Coturnix_coturnix/1229953161.mp3
1229953158,Phasianidae,Chordata/Aves/Phasianidae/Crossoptilon/Crossoptilon_mantchuricum/1229953158.mp3
1229953156,Corvidae,Chordata/Aves/Corvidae/Cyanocorax/Cyanocorax_yucatanicus/1229953156.mp3
1229953154,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_corax/1229953154.mp3
1229953152,Phasianidae,Chordata/Aves/Phasianidae/Crossoptilon/Crossoptilon_mantchuricum/1229953152.mp3
1229953150,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_corax/1229953150.mp3
1229953149,Corvidae,Chordata/Aves/Corvidae/Cyanocorax/Cyanocorax_sanblasianus/1229953149.mp3
1229953146,Corvidae,Chordata/Aves/Corvidae/Cyanocorax/Cyanocorax_luxuosus/1229953146.mp3
1229953144,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_corone/1229953144.mp3
1229953143,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_corax/1229953143.mp3
1229953142,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_albus/1229953142.mp3
1229953141,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_corax/1229953141.mp3
1229953138,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_corone/1229953138.mp3
1229953137,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_corax/1229953137.mp3
1229953136,Corvidae,Chordata/Aves/Corvidae/Cyanocitta/Cyanocitta_stelleri/1229953136.mp3
1229953132,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_corax/1229953132.mp3
1229953130,Corvidae,Chordata/Aves/Corvidae/Crypsirina/Crypsirina_temia/1229953130.mp3
1229953127,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_corax/1229953127.mp3
1229953126,Corvidae,Chordata/Aves/Corvidae/Cyanocorax/Cyanocorax_yncas/1229953126.mp3
1229953125,Phasianidae,Chordata/Aves/Phasianidae/Coturnix/Coturnix_coromandelica/1229953125.mp3
1229953124,Corvidae,Chordata/Aves/Corvidae/Cyanocorax/Cyanocorax_beecheii/1229953124.mp3
1229953123,Corvidae,Chordata/Aves/Corvidae/Cyanocorax/Cyanocorax_chrysops/1229953123.mp3
1229953121,Corvidae,Chordata/Aves/Corvidae/Coloeus/Coloeus_monedula/1229953121.mp3
1229953120,Phasianidae,Chordata/Aves/Phasianidae/Crossoptilon/Crossoptilon_mantchuricum/1229953120.mp3
1229953118,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_corax/1229953118.mp3
1229953117,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_corax/1229953117.mp3
1229953116,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_albus/1229953116.mp3
1229953114,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_macrorhynchos/1229953114.mp3
1229953111,Phasianidae,Chordata/Aves/Phasianidae/Crossoptilon/Crossoptilon_crossoptilon/1229953111.mp3
1229953110,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_corax/1229953110.mp3
1229953109,Phasianidae,Chordata/Aves/Phasianidae/Crossoptilon/Crossoptilon_crossoptilon/1229953109.mp3
1229953107,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_frugilegus/1229953107.mp3
1229953106,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_albicollis/1229953106.mp3
1229953105,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_corax/1229953105.mp3
1229953104,Corvidae,Chordata/Aves/Corvidae/Coloeus/Coloeus_monedula/1229953104.mp3
1229953101,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_corone/1229953101.mp3
1229953100,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_corax/1229953100.mp3
1229953098,Corvidae,Chordata/Aves/Corvidae/Cissa/Cissa_chinensis/1229953098.mp3
1229953096,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_capensis/1229953096.mp3
1229953094,Corvidae,Chordata/Aves/Corvidae/Cyanocorax/Cyanocorax_luxuosus/1229953094.mp3
1229953092,Corvidae,Chordata/Aves/Corvidae/Coloeus/Coloeus_monedula/1229953092.mp3
1229953091,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_corone/1229953091.mp3
1229953090,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_corax/1229953090.mp3
1229953089,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_corone/1229953089.mp3
1229953088,Corvidae,Chordata/Aves/Corvidae/Coloeus/Coloeus_monedula/1229953088.mp3
1229953087,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_albus/1229953087.mp3
1229953086,Phasianidae,Chordata/Aves/Phasianidae/Coturnix/Coturnix_coturnix/1229953086.mp3
1229953084,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_corax/1229953084.mp3
1229953083,Corvidae,Chordata/Aves/Corvidae/Coloeus/Coloeus_monedula/1229953083.mp3
1229953081,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_nasicus/1229953081.mp3
1229953080,Corvidae,Chordata/Aves/Corvidae/Coloeus/Coloeus_monedula/1229953080.mp3
1229953078,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_corone/1229953078.mp3
1229953074,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_albicollis/1229953074.mp3
1229953073,Corvidae,Chordata/Aves/Corvidae/Cissa/Cissa_chinensis/1229953073.mp3
1229953065,Phasianidae,Chordata/Aves/Phasianidae/Chrysolophus/Chrysolophus_amherstiae/1229953065.mp3
1229953064,Phasianidae,Chordata/Aves/Phasianidae/Chrysolophus/Chrysolophus_amherstiae/1229953064.mp3
1229953063,Corvidae,Chordata/Aves/Corvidae/Cissa/Cissa_chinensis/1229953063.mp3
1229953059,Corvidae,Chordata/Aves/Corvidae/Coloeus/Coloeus_monedula/1229953059.mp3
1229953054,Corvidae,Chordata/Aves/Corvidae/Cissa/Cissa_thalassina/1229953054.mp3
1229953052,Phasianidae,Chordata/Aves/Phasianidae/Chrysolophus/Chrysolophus_pictus/1229953052.mp3
1229953051,Phasianidae,Chordata/Aves/Phasianidae/Chrysolophus/Chrysolophus_pictus/1229953051.mp3
1229953050,Phasianidae,Chordata/Aves/Phasianidae/Chrysolophus/Chrysolophus_pictus/1229953050.mp3
1229953049,Phasianidae,Chordata/Aves/Phasianidae/Chrysolophus/Chrysolophus_amherstiae/1229953049.mp3
1229953048,Phasianidae,Chordata/Aves/Phasianidae/Chrysolophus/Chrysolophus_pictus/1229953048.mp3
1229953047,Phasianidae,Chordata/Aves/Phasianidae/Chrysolophus/Chrysolophus_amherstiae/1229953047.mp3
1229950940,Phasianidae,Chordata/Aves/Phasianidae/Catreus/Catreus_wallichii/1229950940.mp3
1229950939,Phasianidae,Chordata/Aves/Phasianidae/Catreus/Catreus_wallichii/1229950939.mp3
1229950938,Phasianidae,Chordata/Aves/Phasianidae/Catreus/Catreus_wallichii/1229950938.mp3
1229950932,Phasianidae,Chordata/Aves/Phasianidae/Catreus/Catreus_wallichii/1229950932.mp3
1229950931,Phasianidae,Chordata/Aves/Phasianidae/Catreus/Catreus_wallichii/1229950931.mp3
1229950927,Phasianidae,Chordata/Aves/Phasianidae/Catreus/Catreus_wallichii/1229950927.mp3
1229950924,Corvidae,Chordata/Aves/Corvidae/Calocitta/Calocitta_formosa/1229950924.mp3
1229950923,Corvidae,Chordata/Aves/Corvidae/Calocitta/Calocitta_formosa/1229950923.mp3
1229950922,Corvidae,Chordata/Aves/Corvidae/Calocitta/Calocitta_formosa/1229950922.mp3
1229950920,Corvidae,Chordata/Aves/Corvidae/Calocitta/Calocitta_formosa/1229950920.mp3
1229950849,Phasianidae,Chordata/Aves/Phasianidae/Bambusicola/Bambusicola_thoracicus/1229950849.mp3
1229950842,Phasianidae,Chordata/Aves/Phasianidae/Argusianus/Argusianus_argus/1229950842.mp3
1229950840,Phasianidae,Chordata/Aves/Phasianidae/Argusianus/Argusianus_argus/1229950840.mp3
1229950838,Phasianidae,Chordata/Aves/Phasianidae/Arborophila/Arborophila_javanica/1229950838.mp3
1229950826,Phasianidae,Chordata/Aves/Phasianidae/Argusianus/Argusianus_argus/1229950826.mp3
1229950824,Phasianidae,Chordata/Aves/Phasianidae/Argusianus/Argusianus_argus/1229950824.mp3
1229950821,Phasianidae,Chordata/Aves/Phasianidae/Arborophila/Arborophila_javanica/1229950821.mp3
1229950818,Phasianidae,Chordata/Aves/Phasianidae/Arborophila/Arborophila_javanica/1229950818.mp3
1229950796,Corvidae,Chordata/Aves/Corvidae/Aphelocoma/Aphelocoma_ultramarina/1229950796.mp3
1229950737,Phasianidae,Chordata/Aves/Phasianidae/Ammoperdix/Ammoperdix_heyi/1229950737.mp3
1229950732,Phasianidae,Chordata/Aves/Phasianidae/Alectoris/Alectoris_graeca/1229950732.mp3
1229950729,Phasianidae,Chordata/Aves/Phasianidae/Alectoris/Alectoris_rufa/1229950729.mp3
1229950728,Phasianidae,Chordata/Aves/Phasianidae/Alectoris/Alectoris_chukar/1229950728.mp3
1229950727,Phasianidae,Chordata/Aves/Phasianidae/Alectoris/Alectoris_graeca/1229950727.mp3
1229950726,Phasianidae,Chordata/Aves/Phasianidae/Alectoris/Alectoris_barbara/1229950726.mp3
1229950725,Phasianidae,Chordata/Aves/Phasianidae/Alectoris/Alectoris_graeca/1229950725.mp3
1229950724,Phasianidae,Chordata/Aves/Phasianidae/Alectoris/Alectoris_barbara/1229950724.mp3
1229950723,Phasianidae,Chordata/Aves/Phasianidae/Alectoris/Alectoris_chukar/1229950723.mp3
1229655550,Falconidae,Chordata/Aves/Falconidae/Polihierax/Polihierax_semitorquatus/1229655550.mp3
1229655381,Falconidae,Chordata/Aves/Falconidae/Phalcoboenus/Phalcoboenus_megalopterus/1229655381.mp3
1229655380,Falconidae,Chordata/Aves/Falconidae/Phalcoboenus/Phalcoboenus_australis/1229655380.mp3
1229655379,Falconidae,Chordata/Aves/Falconidae/Phalcoboenus/Phalcoboenus_megalopterus/1229655379.mp3
1229655378,Falconidae,Chordata/Aves/Falconidae/Phalcoboenus/Phalcoboenus_australis/1229655378.mp3
1229655377,Falconidae,Chordata/Aves/Falconidae/Phalcoboenus/Phalcoboenus_australis/1229655377.mp3
1229655376,Falconidae,Chordata/Aves/Falconidae/Phalcoboenus/Phalcoboenus_megalopterus/1229655376.mp3
1229655375,Falconidae,Chordata/Aves/Falconidae/Phalcoboenus/Phalcoboenus_megalopterus/1229655375.mp3
1229654035,Falconidae,Chordata/Aves/Falconidae/Microhierax/Microhierax_caerulescens/1229654035.mp3
1229654034,Falconidae,Chordata/Aves/Falconidae/Milvago/Milvago_chimango/1229654034.mp3
1229654033,Falconidae,Chordata/Aves/Falconidae/Microhierax/Microhierax_caerulescens/1229654033.mp3
1229654032,Falconidae,Chordata/Aves/Falconidae/Microhierax/Microhierax_erythrogenys/1229654032.mp3
1229651846,Falconidae,Chordata/Aves/Falconidae/Falco/Falco_vespertinus/1229651846.mp3
1229651845,Falconidae,Chordata/Aves/Falconidae/Falco/Falco_tinnunculus/1229651845.mp3
1229651844,Falconidae,Chordata/Aves/Falconidae/Falco/Falco_tinnunculus/1229651844.mp3
1229651843,Falconidae,Chordata/Aves/Falconidae/Falco/Falco_tinnunculus/1229651843.mp3
1229651842,Falconidae,Chordata/Aves/Falconidae/Falco/Falco_tinnunculus/1229651842.mp3
1229651841,Falconidae,Chordata/Aves/Falconidae/Falco/Falco_subbuteo/1229651841.mp3
1229651840,Falconidae,Chordata/Aves/Falconidae/Falco/Falco_tinnunculus/1229651840.mp3
1229651839,Falconidae,Chordata/Aves/Falconidae/Falco/Falco_subbuteo/1229651839.mp3
1229651838,Falconidae,Chordata/Aves/Falconidae/Falco/Falco_tinnunculus/1229651838.mp3
1229651837,Falconidae,Chordata/Aves/Falconidae/Falco/Falco_biarmicus/1229651837.mp3
1229651836,Falconidae,Chordata/Aves/Falconidae/Falco/Falco_vespertinus/1229651836.mp3
1229651835,Falconidae,Chordata/Aves/Falconidae/Falco/Falco_biarmicus/1229651835.mp3
1229650196,Falconidae,Chordata/Aves/Falconidae/Caracara/Caracara_plancus/1229650196.mp3
1229650195,Falconidae,Chordata/Aves/Falconidae/Caracara/Caracara_plancus/1229650195.mp3
1143515541,Laridae,Chordata/Aves/Laridae/Sternula/Sternula_balaenarum/1143515541.mp3
1143515540,Laridae,Chordata/Aves/Laridae/Sterna/Sterna_hirundo/1143515540.mp3
1143515512,Laridae,Chordata/Aves/Laridae/Sterna/Sterna_paradisaea/1143515512.mp3
1143515511,Laridae,Chordata/Aves/Laridae/Sterna/Sterna_hirundo/1143515511.mp3
1143515506,Laridae,Chordata/Aves/Laridae/Sterna/Sterna_aurantia/1143515506.mp3
1143515477,Laridae,Chordata/Aves/Laridae/Rissa/Rissa_tridactyla/1143515477.mp3
1143515226,Phasianidae,Chordata/Aves/Phasianidae/Perdix/Perdix_perdix/1143515226.mp3
1143515212,Phasianidae,Chordata/Aves/Phasianidae/Pavo/Pavo_cristatus/1143515212.mp3
1143515034,Alaudidae,Chordata/Aves/Alaudidae/Lullula/Lullula_arborea/1143515034.mp3
1143515033,Alaudidae,Chordata/Aves/Alaudidae/Lullula/Lullula_arborea/1143515033.mp3
1143515014,Laridae,Chordata/Aves/Laridae/Larus/Larus_atlanticus/1143515014.mp3
1143515006,Laridae,Chordata/Aves/Laridae/Leucophaeus/Leucophaeus_modestus/1143515006.mp3
1143515004,Laridae,Chordata/Aves/Laridae/Larus/Larus_argentatus/1143515004.mp3
1143515000,Laridae,Chordata/Aves/Laridae/Larus/Larus_argentatus/1143515000.mp3
1143514997,Laridae,Chordata/Aves/Laridae/Larosterna/Larosterna_inca/1143514997.mp3
1143514996,Laridae,Chordata/Aves/Laridae/Larus/Larus_armenicus/1143514996.mp3
1143514994,Laridae,Chordata/Aves/Laridae/Larus/Larus_canus/1143514994.mp3
1143514993,Laridae,Chordata/Aves/Laridae/Larus/Larus_argentatus/1143514993.mp3
1143514992,Laridae,Chordata/Aves/Laridae/Larosterna/Larosterna_inca/1143514992.mp3
1143514991,Laridae,Chordata/Aves/Laridae/Larus/Larus_belcheri/1143514991.mp3
1143514990,Laridae,Chordata/Aves/Laridae/Larus/Larus_argentatus/1143514990.mp3
1143514989,Laridae,Chordata/Aves/Laridae/Larus/Larus_marinus/1143514989.mp3
1143514988,Laridae,Chordata/Aves/Laridae/Larus/Larus_canus/1143514988.mp3
1143514987,Laridae,Chordata/Aves/Laridae/Larus/Larus_dominicanus/1143514987.mp3
1143514983,Laridae,Chordata/Aves/Laridae/Larosterna/Larosterna_inca/1143514983.mp3
1143514980,Laridae,Chordata/Aves/Laridae/Larus/Larus_argentatus/1143514980.mp3
1143514979,Laridae,Chordata/Aves/Laridae/Larus/Larus_argentatus/1143514979.mp3
1143514977,Laridae,Chordata/Aves/Laridae/Larus/Larus_argentatus/1143514977.mp3
1143514954,Laridae,Chordata/Aves/Laridae/Hydroprogne/Hydroprogne_caspia/1143514954.mp3
1143514912,Corvidae,Chordata/Aves/Corvidae/Garrulus/Garrulus_glandarius/1143514912.mp3
1143514665,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_corone/1143514665.mp3
1143514647,Laridae,Chordata/Aves/Laridae/Chroicocephalus/Chroicocephalus_cirrocephalus/1143514647.mp3
1143514645,Laridae,Chordata/Aves/Laridae/Chroicocephalus/Chroicocephalus_ridibundus/1143514645.mp3
1143514644,Laridae,Chordata/Aves/Laridae/Chroicocephalus/Chroicocephalus_hartlaubii/1143514644.mp3
1143514641,Laridae,Chordata/Aves/Laridae/Chroicocephalus/Chroicocephalus_ridibundus/1143514641.mp3
1143514640,Laridae,Chordata/Aves/Laridae/Chroicocephalus/Chroicocephalus_ridibundus/1143514640.mp3
1143514639,Laridae,Chordata/Aves/Laridae/Chroicocephalus/Chroicocephalus_ridibundus/1143514639.mp3
1143514624,Laridae,Chordata/Aves/Laridae/Chlidonias/Chlidonias_niger/1143514624.mp3
1143514623,Laridae,Chordata/Aves/Laridae/Chlidonias/Chlidonias_niger/1143514623.mp3
1143514439,Phasianidae,Chordata/Aves/Phasianidae/Alectoris/Alectoris_rufa/1143514439.mp3
1143514431,Alaudidae,Chordata/Aves/Alaudidae/Alauda/Alauda_arvensis/1143514431.mp3
1132399769,Corvidae,Chordata/Aves/Corvidae/Garrulus/Garrulus_glandarius/1132399769.mp3
1132390148,Alaudidae,Chordata/Aves/Alaudidae/Alauda/Alauda_arvensis/1132390148.mp3
1099283212,Corvidae,Chordata/Aves/Corvidae/Pyrrhocorax/Pyrrhocorax_pyrrhocorax/1099283212.mp3
1099283211,Corvidae,Chordata/Aves/Corvidae/Pyrrhocorax/Pyrrhocorax_graculus/1099283211.mp3
1099279777,Corvidae,Chordata/Aves/Corvidae/Nucifraga/Nucifraga_caryocatactes/1099279777.mp3
1099275098,Alaudidae,Chordata/Aves/Alaudidae/Melanocorypha/Melanocorypha_calandra/1099275098.mp3
1099274509,Alaudidae,Chordata/Aves/Alaudidae/Lullula/Lullula_arborea/1099274509.mp3
1099168692,Corvidae,Chordata/Aves/Corvidae/Garrulus/Garrulus_glandarius/1099168692.mp3
1099168689,Alaudidae,Chordata/Aves/Alaudidae/Galerida/Galerida_cristata/1099168689.mp3
1099043547,Cisticolidae,Chordata/Aves/Cisticolidae/Cisticola/Cisticola_juncidis/1099043547.mp3
1099027887,Alaudidae,Chordata/Aves/Alaudidae/Calandrella/Calandrella_rufescens/1099027887.mp3
1099027886,Alaudidae,Chordata/Aves/Alaudidae/Calandrella/Calandrella_rufescens/1099027886.mp3
1098970852,Phasianidae,Chordata/Aves/Phasianidae/Alectoris/Alectoris_rufa/1098970852.mp3
1098970851,Alaudidae,Chordata/Aves/Alaudidae/Alauda/Alauda_arvensis/1098970851.mp3
1062920159,Phasianidae,Chordata/Aves/Phasianidae/Tetrao/Tetrao_urogallus/1062920159.mp3
1062919852,Corvidae,Chordata/Aves/Corvidae/Pica/Pica_pica/1062919852.mp3
1062495320,Alaudidae,Chordata/Aves/Alaudidae/Calandrella/Calandrella_brachydactyla/1062495320.mp3
1062492713,Phasianidae,Chordata/Aves/Phasianidae/Alectoris/Alectoris_rufa/1062492713.mp3
1062492712,Phasianidae,Chordata/Aves/Phasianidae/Alectoris/Alectoris_rufa/1062492712.mp3
1052811879,Corvidae,Chordata/Aves/Corvidae/Pica/Pica_pica/1052811879.mp3
1052811878,Corvidae,Chordata/Aves/Corvidae/Pica/Pica_pica/1052811878.mp3
1052810497,Alaudidae,Chordata/Aves/Alaudidae/Lullula/Lullula_arborea/1052810497.mp3
1052810495,Alaudidae,Chordata/Aves/Alaudidae/Lullula/Lullula_arborea/1052810495.mp3
1052810494,Alaudidae,Chordata/Aves/Alaudidae/Lullula/Lullula_arborea/1052810494.mp3
1052810493,Alaudidae,Chordata/Aves/Alaudidae/Lullula/Lullula_arborea/1052810493.mp3
1052810492,Alaudidae,Chordata/Aves/Alaudidae/Lullula/Lullula_arborea/1052810492.mp3
1052810491,Alaudidae,Chordata/Aves/Alaudidae/Lullula/Lullula_arborea/1052810491.mp3
1052807980,Corvidae,Chordata/Aves/Corvidae/Garrulus/Garrulus_glandarius/1052807980.mp3
1052807979,Corvidae,Chordata/Aves/Corvidae/Garrulus/Garrulus_glandarius/1052807979.mp3
1052807978,Corvidae,Chordata/Aves/Corvidae/Garrulus/Garrulus_glandarius/1052807978.mp3
1052807977,Corvidae,Chordata/Aves/Corvidae/Garrulus/Garrulus_glandarius/1052807977.mp3
1052807976,Corvidae,Chordata/Aves/Corvidae/Garrulus/Garrulus_glandarius/1052807976.mp3
1052807975,Corvidae,Chordata/Aves/Corvidae/Garrulus/Garrulus_glandarius/1052807975.mp3
1052807974,Corvidae,Chordata/Aves/Corvidae/Garrulus/Garrulus_glandarius/1052807974.mp3
1052807973,Alaudidae,Chordata/Aves/Alaudidae/Galerida/Galerida_cristata/1052807973.mp3
1052805769,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_cornix/1052805769.mp3
1052805768,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_corax/1052805768.mp3
1052805767,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_corone/1052805767.mp3
1052805765,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_corone/1052805765.mp3
1052805764,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_corax/1052805764.mp3
1052805763,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_corax/1052805763.mp3
1052805762,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_corax/1052805762.mp3
1052805761,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_corone/1052805761.mp3
1052805760,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_corone/1052805760.mp3
1052805755,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_corone/1052805755.mp3
1052805754,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_corone/1052805754.mp3
1052780872,Alaudidae,Chordata/Aves/Alaudidae/Alauda/Alauda_arvensis/1052780872.mp3
1052780870,Alaudidae,Chordata/Aves/Alaudidae/Alauda/Alauda_arvensis/1052780870.mp3
991948685,Corvidae,Chordata/Aves/Corvidae/Pyrrhocorax/Pyrrhocorax_pyrrhocorax/991948685.mp3
991948682,Corvidae,Chordata/Aves/Corvidae/Pyrrhocorax/Pyrrhocorax_graculus/991948682.mp3
991894429,Laridae,Chordata/Aves/Laridae/Gelochelidon/Gelochelidon_nilotica/991894429.mp3
991893971,Corvidae,Chordata/Aves/Corvidae/Garrulus/Garrulus_glandarius/991893971.mp3
991893967,Corvidae,Chordata/Aves/Corvidae/Garrulus/Garrulus_glandarius/991893967.mp3
991893964,Corvidae,Chordata/Aves/Corvidae/Garrulus/Garrulus_glandarius/991893964.mp3
991893950,Alaudidae,Chordata/Aves/Alaudidae/Galerida/Galerida_theklae/991893950.mp3
991893947,Alaudidae,Chordata/Aves/Alaudidae/Galerida/Galerida_cristata/991893947.mp3
991886451,Corvidae,Chordata/Aves/Corvidae/Cyanopica/Cyanopica_cooki/991886451.mp3
991883750,Phasianidae,Chordata/Aves/Phasianidae/Coturnix/Coturnix_coturnix/991883750.mp3
991883749,Phasianidae,Chordata/Aves/Phasianidae/Coturnix/Coturnix_coturnix/991883749.mp3
991883747,Corvidae,Chordata/Aves/Corvidae/Corvus/Corvus_corone/991883747.mp3
