,gbifID,identifier,species,genus,family,class,phylum,file_name
2799,1143515064,http://www.tierstimmenarchiv.de/recordings/Morus_bassanus_Lue0052_05_short.mp3,Morus bassanus,Morus,Sulidae,Aves,Chordata,Chordata/Aves/Sulidae/Morus/Morus_bassanus/1143515064.mp3
2800,1143515063,http://www.tierstimmenarchiv.de/recordings/Morus_bassanus_Lue0052_04_short.mp3,Morus bassanus,Morus,Sulidae,Aves,Chordata,Chordata/Aves/Sulidae/Morus/Morus_bassanus/1143515063.mp3
2801,1143515062,http://www.tierstimmenarchiv.de/recordings/Motacilla_alba_Kr0070_03_short.mp3,Motacilla alba,Motacilla,Motacillidae,Aves,Chordata,Chordata/Aves/Motacillidae/Motacilla/Motacilla_alba/1143515062.mp3
2802,1143515061,http://www.tierstimmenarchiv.de/recordings/Microcarbo_africanus_Lue0052_01_short.mp3,Microcarbo africanus,Microcarbo,Phalacrocoracidae,Aves,Chordata,Chordata/Aves/Phalacrocoracidae/Microcarbo/Microcarbo_africanus/1143515061.mp3
2803,1143515051,http://www.tierstimmenarchiv.de/recordings/Luscinia_svecica_Kr0052_04_short.mp3,Luscinia svecica,Luscinia,Muscicapidae,Aves,Chordata,Chordata/Aves/Muscicapidae/Luscinia/Luscinia_svecica/1143515051.mp3
2804,1143515050,http://www.tierstimmenarchiv.de/recordings/Luscinia_svecica_Kr0053_02_short.mp3,Luscinia svecica,Luscinia,Muscicapidae,Aves,Chordata,Chordata/Aves/Muscicapidae/Luscinia/Luscinia_svecica/1143515050.mp3
2805,1143515034,http://www.tierstimmenarchiv.de/recordings/Lullula_arborea_Kr0066_09_short.mp3,Lullula arborea,Lullula,Alaudidae,Aves,Chordata,Chordata/Aves/Alaudidae/Lullula/Lullula_arborea/1143515034.mp3
2806,1143515033,http://www.tierstimmenarchiv.de/recordings/Lullula_arborea_Kr0067_01_short.mp3,Lullula arborea,Lullula,Alaudidae,Aves,Chordata,Chordata/Aves/Alaudidae/Lullula/Lullula_arborea/1143515033.mp3
2807,1143515029,http://www.tierstimmenarchiv.de/recordings/Locustella_luscinioides_Kr0052_06_short.mp3,Locustella luscinioides,Locustella,Locustellidae,Aves,Chordata,Chordata/Aves/Locustellidae/Locustella/Locustella_luscinioides/1143515029.mp3
2808,1143515028,http://www.tierstimmenarchiv.de/recordings/Loriculus_vernalis_Lue0054_01_short.mp3,Loriculus vernalis,Loriculus,Psittacidae,Aves,Chordata,Chordata/Aves/Psittacidae/Loriculus/Loriculus_vernalis/1143515028.mp3
2809,1143515026,http://www.tierstimmenarchiv.de/recordings/Locustella_naevia_Kr0076_03_short.mp3,Locustella naevia,Locustella,Locustellidae,Aves,Chordata,Chordata/Aves/Locustellidae/Locustella/Locustella_naevia/1143515026.mp3
2810,1143515025,http://www.tierstimmenarchiv.de/recordings/Lophophanes_cristatus_Kr0064_03_short.mp3,Lophophanes cristatus,Lophophanes,Paridae,Aves,Chordata,Chordata/Aves/Paridae/Lophophanes/Lophophanes_cristatus/1143515025.mp3
2811,1143515024,http://www.tierstimmenarchiv.de/recordings/Loriculus_galgulus_Lue0054_01_short.mp3,Loriculus galgulus,Loriculus,Psittacidae,Aves,Chordata,Chordata/Aves/Psittacidae/Loriculus/Loriculus_galgulus/1143515024.mp3
2812,1143515023,http://www.tierstimmenarchiv.de/recordings/Leucocarbo_bougainvillii_Lue0052_02_short.mp3,Leucocarbo bougainvillii,Leucocarbo,Phalacrocoracidae,Aves,Chordata,Chordata/Aves/Phalacrocoracidae/Leucocarbo/Leucocarbo_bougainvillii/1143515023.mp3
2813,1143515020,http://www.tierstimmenarchiv.de/recordings/Locustella_luscinioides_Kr0061_02_short.mp3,Locustella luscinioides,Locustella,Locustellidae,Aves,Chordata,Chordata/Aves/Locustellidae/Locustella/Locustella_luscinioides/1143515020.mp3
2814,1143515019,http://www.tierstimmenarchiv.de/recordings/Locustella_naevia_Kr0062_05_short.mp3,Locustella naevia,Locustella,Locustellidae,Aves,Chordata,Chordata/Aves/Locustellidae/Locustella/Locustella_naevia/1143515019.mp3
2815,1143515015,http://www.tierstimmenarchiv.de/recordings/Locustella_luscinioides_Kr0076_02_short.mp3,Locustella luscinioides,Locustella,Locustellidae,Aves,Chordata,Chordata/Aves/Locustellidae/Locustella/Locustella_luscinioides/1143515015.mp3
2816,1143515014,http://www.tierstimmenarchiv.de/recordings/Larus_atlanticus_Lue0049_01_short.mp3,Larus atlanticus,Larus,Laridae,Aves,Chordata,Chordata/Aves/Laridae/Larus/Larus_atlanticus/1143515014.mp3
2817,1143515012,http://www.tierstimmenarchiv.de/recordings/Limicola_falcinellus_Kr0058_09_short.mp3,Limicola falcinellus,Limicola,Scolopacidae,Aves,Chordata,Chordata/Aves/Scolopacidae/Limicola/Limicola_falcinellus/1143515012.mp3
2818,1143515010,http://www.tierstimmenarchiv.de/recordings/Locustella_luscinioides_Kr0051_03_short.mp3,Locustella luscinioides,Locustella,Locustellidae,Aves,Chordata,Chordata/Aves/Locustellidae/Locustella/Locustella_luscinioides/1143515010.mp3
2819,1143515008,http://www.tierstimmenarchiv.de/recordings/Locustella_fluviatilis_Kr0052_03_short.mp3,Locustella fluviatilis,Locustella,Locustellidae,Aves,Chordata,Chordata/Aves/Locustellidae/Locustella/Locustella_fluviatilis/1143515008.mp3
2820,1143515007,http://www.tierstimmenarchiv.de/recordings/Leucocarbo_atriceps_Lue0052_01_short.mp3,Leucocarbo atriceps,Leucocarbo,Phalacrocoracidae,Aves,Chordata,Chordata/Aves/Phalacrocoracidae/Leucocarbo/Leucocarbo_atriceps/1143515007.mp3
2821,1143515006,http://www.tierstimmenarchiv.de/recordings/Leucophaeus_modestus_Lue0049_01_short.mp3,Leucophaeus modestus,Leucophaeus,Laridae,Aves,Chordata,Chordata/Aves/Laridae/Leucophaeus/Leucophaeus_modestus/1143515006.mp3
2822,1143515004,http://www.tierstimmenarchiv.de/recordings/Larus_argentatus_Lue0049_03_short.mp3,Larus argentatus,Larus,Laridae,Aves,Chordata,Chordata/Aves/Laridae/Larus/Larus_argentatus/1143515004.mp3
2823,1143515002,http://www.tierstimmenarchiv.de/recordings/Limosa_limosa_Lue0047_03_short.mp3,Limosa limosa,Limosa,Scolopacidae,Aves,Chordata,Chordata/Aves/Scolopacidae/Limosa/Limosa_limosa/1143515002.mp3
2824,1143515001,http://www.tierstimmenarchiv.de/recordings/Leucosarcia_melanoleuca_Lue0053_02_short.mp3,Leucosarcia melanoleuca,Leucosarcia,Columbidae,Aves,Chordata,Chordata/Aves/Columbidae/Leucosarcia/Leucosarcia_melanoleuca/1143515001.mp3
2825,1143515000,http://www.tierstimmenarchiv.de/recordings/Larus_argentatus_Kr0078_04_short.mp3,Larus argentatus,Larus,Laridae,Aves,Chordata,Chordata/Aves/Laridae/Larus/Larus_argentatus/1143515000.mp3
2826,1143514997,http://www.tierstimmenarchiv.de/recordings/Larosterna_inca_Lue0050_03_short.mp3,Larosterna inca,Larosterna,Laridae,Aves,Chordata,Chordata/Aves/Laridae/Larosterna/Larosterna_inca/1143514997.mp3
2827,1143514996,http://www.tierstimmenarchiv.de/recordings/Larus_armenicus_Lue0049_01_short.mp3,Larus armenicus,Larus,Laridae,Aves,Chordata,Chordata/Aves/Laridae/Larus/Larus_armenicus/1143514996.mp3
2828,1143514994,http://www.tierstimmenarchiv.de/recordings/Larus_canus_Lue0049_03_short.mp3,Larus canus,Larus,Laridae,Aves,Chordata,Chordata/Aves/Laridae/Larus/Larus_canus/1143514994.mp3
2829,1143514993,http://www.tierstimmenarchiv.de/recordings/Larus_argentatus_Kr0078_07_short.mp3,Larus argentatus,Larus,Laridae,Aves,Chordata,Chordata/Aves/Laridae/Larus/Larus_argentatus/1143514993.mp3
2830,1143514992,http://www.tierstimmenarchiv.de/recordings/Larosterna_inca_Lue0050_01_short.mp3,Larosterna inca,Larosterna,Laridae,Aves,Chordata,Chordata/Aves/Laridae/Larosterna/Larosterna_inca/1143514992.mp3
2831,1143514991,http://www.tierstimmenarchiv.de/recordings/Larus_belcheri_Lue0049_01_short.mp3,Larus belcheri,Larus,Laridae,Aves,Chordata,Chordata/Aves/Laridae/Larus/Larus_belcheri/1143514991.mp3
2832,1143514990,http://www.tierstimmenarchiv.de/recordings/Larus_argentatus_Lue0049_04_short.mp3,Larus argentatus,Larus,Laridae,Aves,Chordata,Chordata/Aves/Laridae/Larus/Larus_argentatus/1143514990.mp3
2833,1143514989,http://www.tierstimmenarchiv.de/recordings/Larus_marinus_Kr0071_06_short.mp3,Larus marinus,Larus,Laridae,Aves,Chordata,Chordata/Aves/Laridae/Larus/Larus_marinus/1143514989.mp3
2834,1143514988,http://www.tierstimmenarchiv.de/recordings/Larus_canus_Kr0073_02_short.mp3,Larus canus,Larus,Laridae,Aves,Chordata,Chordata/Aves/Laridae/Larus/Larus_canus/1143514988.mp3
2835,1143514987,http://www.tierstimmenarchiv.de/recordings/Larus_dominicanus_Lue0049_03_short.mp3,Larus dominicanus,Larus,Laridae,Aves,Chordata,Chordata/Aves/Laridae/Larus/Larus_dominicanus/1143514987.mp3
2836,1143514986,http://www.tierstimmenarchiv.de/recordings/Lanius_collurio_Kr0071_05_short.mp3,Lanius collurio,Lanius,Laniidae,Aves,Chordata,Chordata/Aves/Laniidae/Lanius/Lanius_collurio/1143514986.mp3
2837,1143514985,http://www.tierstimmenarchiv.de/recordings/Lanius_minor_Kr0054_07_short.mp3,Lanius minor,Lanius,Laniidae,Aves,Chordata,Chordata/Aves/Laniidae/Lanius/Lanius_minor/1143514985.mp3
2838,1143514983,http://www.tierstimmenarchiv.de/recordings/Larosterna_inca_Lue0050_02_short.mp3,Larosterna inca,Larosterna,Laridae,Aves,Chordata,Chordata/Aves/Laridae/Larosterna/Larosterna_inca/1143514983.mp3
2839,1143514980,http://www.tierstimmenarchiv.de/recordings/Larus_argentatus_Kr0078_03_short.mp3,Larus argentatus,Larus,Laridae,Aves,Chordata,Chordata/Aves/Laridae/Larus/Larus_argentatus/1143514980.mp3
2840,1143514979,http://www.tierstimmenarchiv.de/recordings/Larus_argentatus_Lue0049_05_short.mp3,Larus argentatus,Larus,Laridae,Aves,Chordata,Chordata/Aves/Laridae/Larus/Larus_argentatus/1143514979.mp3
2841,1143514977,http://www.tierstimmenarchiv.de/recordings/Larus_argentatus_Lue0049_02_short.mp3,Larus argentatus,Larus,Laridae,Aves,Chordata,Chordata/Aves/Laridae/Larus/Larus_argentatus/1143514977.mp3
2842,1143514976,http://www.tierstimmenarchiv.de/recordings/Lanius_collurio_Kr0066_01_short.mp3,Lanius collurio,Lanius,Laniidae,Aves,Chordata,Chordata/Aves/Laniidae/Lanius/Lanius_collurio/1143514976.mp3
2843,1143514975,http://www.tierstimmenarchiv.de/recordings/Lanius_collurio_Kr0054_04_short.mp3,Lanius collurio,Lanius,Laniidae,Aves,Chordata,Chordata/Aves/Laniidae/Lanius/Lanius_collurio/1143514975.mp3
2844,1143514969,http://www.tierstimmenarchiv.de/recordings/Ixobrychus_minutus_Kr0055_05_short.mp3,Ixobrychus minutus,Ixobrychus,Ardeidae,Aves,Chordata,Chordata/Aves/Ardeidae/Ixobrychus/Ixobrychus_minutus/1143514969.mp3
2845,1143514968,http://www.tierstimmenarchiv.de/recordings/Ixobrychus_minutus_Kr0060_03_short.mp3,Ixobrychus minutus,Ixobrychus,Ardeidae,Aves,Chordata,Chordata/Aves/Ardeidae/Ixobrychus/Ixobrychus_minutus/1143514968.mp3
2846,1143514967,http://www.tierstimmenarchiv.de/recordings/Ixobrychus_minutus_Kr0055_02_short.mp3,Ixobrychus minutus,Ixobrychus,Ardeidae,Aves,Chordata,Chordata/Aves/Ardeidae/Ixobrychus/Ixobrychus_minutus/1143514967.mp3
2847,1143514964,http://www.tierstimmenarchiv.de/recordings/Ixobrychus_minutus_Kr0060_02_short.mp3,Ixobrychus minutus,Ixobrychus,Ardeidae,Aves,Chordata,Chordata/Aves/Ardeidae/Ixobrychus/Ixobrychus_minutus/1143514964.mp3
2848,1143514954,http://www.tierstimmenarchiv.de/recordings/Hydroprogne_caspia_Lue0050_05_short.mp3,Hydroprogne caspia,Hydroprogne,Laridae,Aves,Chordata,Chordata/Aves/Laridae/Hydroprogne/Hydroprogne_caspia/1143514954.mp3
2849,1143514952,http://www.tierstimmenarchiv.de/recordings/Hippolais_icterina_Kr0077_04_short.mp3,Hippolais icterina,Hippolais,Acrocephalidae,Aves,Chordata,Chordata/Aves/Acrocephalidae/Hippolais/Hippolais_icterina/1143514952.mp3
2850,1143514947,http://www.tierstimmenarchiv.de/recordings/Hippolais_icterina_Kr0081_03_short.mp3,Hippolais icterina,Hippolais,Acrocephalidae,Aves,Chordata,Chordata/Aves/Acrocephalidae/Hippolais/Hippolais_icterina/1143514947.mp3
2851,1143514945,http://www.tierstimmenarchiv.de/recordings/Hippolais_icterina_Kr0058_04_short.mp3,Hippolais icterina,Hippolais,Acrocephalidae,Aves,Chordata,Chordata/Aves/Acrocephalidae/Hippolais/Hippolais_icterina/1143514945.mp3
2852,1143514942,http://www.tierstimmenarchiv.de/recordings/Hippolais_icterina_Kr0082_01_short.mp3,Hippolais icterina,Hippolais,Acrocephalidae,Aves,Chordata,Chordata/Aves/Acrocephalidae/Hippolais/Hippolais_icterina/1143514942.mp3
2853,1143514940,http://www.tierstimmenarchiv.de/recordings/Himantopus_himantopus_Lue0048_02_short.mp3,Himantopus himantopus,Himantopus,Recurvirostridae,Aves,Chordata,Chordata/Aves/Recurvirostridae/Himantopus/Himantopus_himantopus/1143514940.mp3
2854,1143514939,http://www.tierstimmenarchiv.de/recordings/Haematopus_ostralegus_Lue0047_02_short.mp3,Haematopus ostralegus,Haematopus,Haematopodidae,Aves,Chordata,Chordata/Aves/Haematopodidae/Haematopus/Haematopus_ostralegus/1143514939.mp3
2855,1143514937,http://www.tierstimmenarchiv.de/recordings/Haematopus_ostralegus_Kr0073_01_short.mp3,Haematopus ostralegus,Haematopus,Haematopodidae,Aves,Chordata,Chordata/Aves/Haematopodidae/Haematopus/Haematopus_ostralegus/1143514937.mp3
2856,1143514936,http://www.tierstimmenarchiv.de/recordings/Guaruba_guarouba_Lue0054_01_short.mp3,Guaruba guarouba,Guaruba,Psittacidae,Aves,Chordata,Chordata/Aves/Psittacidae/Guaruba/Guaruba_guarouba/1143514936.mp3
2857,1143514934,http://www.tierstimmenarchiv.de/recordings/Gryllotalpa_gryllotalpa_Kr0055_03_short.mp3,Gryllotalpa gryllotalpa,Gryllotalpa,Gryllotalpidae,Insecta,Arthropoda,Arthropoda/Insecta/Gryllotalpidae/Gryllotalpa/Gryllotalpa_gryllotalpa/1143514934.mp3
2858,1143514932,http://www.tierstimmenarchiv.de/recordings/Goura_victoria_Lue0053_02_short.mp3,Goura victoria,Goura,Columbidae,Aves,Chordata,Chordata/Aves/Columbidae/Goura/Goura_victoria/1143514932.mp3
2859,1143514931,http://www.tierstimmenarchiv.de/recordings/Graydidascalus_brachyurus_Lue0054_01_short.mp3,Graydidascalus brachyurus,Graydidascalus,Psittacidae,Aves,Chordata,Chordata/Aves/Psittacidae/Graydidascalus/Graydidascalus_brachyurus/1143514931.mp3
2860,1143514930,http://www.tierstimmenarchiv.de/recordings/Goura_victoria_Lue0053_01_short.mp3,Goura victoria,Goura,Columbidae,Aves,Chordata,Chordata/Aves/Columbidae/Goura/Goura_victoria/1143514930.mp3
2861,1143514929,http://www.tierstimmenarchiv.de/recordings/Goura_victoria_Lue0053_03_short.mp3,Goura victoria,Goura,Columbidae,Aves,Chordata,Chordata/Aves/Columbidae/Goura/Goura_victoria/1143514929.mp3
2862,1143514928,http://www.tierstimmenarchiv.de/recordings/Goura_scheepmakeri_Lue0053_02_short.mp3,Goura scheepmakeri,Goura,Columbidae,Aves,Chordata,Chordata/Aves/Columbidae/Goura/Goura_scheepmakeri/1143514928.mp3
2863,1143514927,http://www.tierstimmenarchiv.de/recordings/Goura_victoria_Lue0053_05_short.mp3,Goura victoria,Goura,Columbidae,Aves,Chordata,Chordata/Aves/Columbidae/Goura/Goura_victoria/1143514927.mp3
2864,1143514926,http://www.tierstimmenarchiv.de/recordings/Goura_victoria_Lue0053_04_short.mp3,Goura victoria,Goura,Columbidae,Aves,Chordata,Chordata/Aves/Columbidae/Goura/Goura_victoria/1143514926.mp3
2865,1143514925,http://www.tierstimmenarchiv.de/recordings/Goura_scheepmakeri_Lue0053_01_short.mp3,Goura scheepmakeri,Goura,Columbidae,Aves,Chordata,Chordata/Aves/Columbidae/Goura/Goura_scheepmakeri/1143514925.mp3
2866,1143514924,http://www.tierstimmenarchiv.de/recordings/Geotrygon_mystacea_Lue0053_01_short.mp3,Geotrygon mystacea,Geotrygon,Columbidae,Aves,Chordata,Chordata/Aves/Columbidae/Geotrygon/Geotrygon_mystacea/1143514924.mp3
2867,1143514923,http://www.tierstimmenarchiv.de/recordings/Goura_scheepmakeri_Lue0053_04_short.mp3,Goura scheepmakeri,Goura,Columbidae,Aves,Chordata,Chordata/Aves/Columbidae/Goura/Goura_scheepmakeri/1143514923.mp3
2868,1143514922,http://www.tierstimmenarchiv.de/recordings/Goura_scheepmakeri_Lue0053_03_short.mp3,Goura scheepmakeri,Goura,Columbidae,Aves,Chordata,Chordata/Aves/Columbidae/Goura/Goura_scheepmakeri/1143514922.mp3
2869,1143514921,http://www.tierstimmenarchiv.de/recordings/Geopelia_humeralis_Lue0053_01_short.mp3,Geopelia humeralis,Geopelia,Columbidae,Aves,Chordata,Chordata/Aves/Columbidae/Geopelia/Geopelia_humeralis/1143514921.mp3
2870,1143514920,http://www.tierstimmenarchiv.de/recordings/Geopelia_humeralis_Lue0053_02_short.mp3,Geopelia humeralis,Geopelia,Columbidae,Aves,Chordata,Chordata/Aves/Columbidae/Geopelia/Geopelia_humeralis/1143514920.mp3
2871,1143514919,http://www.tierstimmenarchiv.de/recordings/Glareola_maldivarum_Lue0048_01_short.mp3,Glareola maldivarum,Glareola,Glareolidae,Aves,Chordata,Chordata/Aves/Glareolidae/Glareola/Glareola_maldivarum/1143514919.mp3
2872,1143514918,http://www.tierstimmenarchiv.de/recordings/Geotrygon_mystacea_Lue0053_02_short.mp3,Geotrygon mystacea,Geotrygon,Columbidae,Aves,Chordata,Chordata/Aves/Columbidae/Geotrygon/Geotrygon_mystacea/1143514918.mp3
2873,1143514917,http://www.tierstimmenarchiv.de/recordings/Geopelia_cuneata_Lue0053_01_short.mp3,Geopelia cuneata,Geopelia,Columbidae,Aves,Chordata,Chordata/Aves/Columbidae/Geopelia/Geopelia_cuneata/1143514917.mp3
2874,1143514916,http://www.tierstimmenarchiv.de/recordings/Geophaps_plumifera_Lue0053_02_short.mp3,Geophaps plumifera,Geophaps,Columbidae,Aves,Chordata,Chordata/Aves/Columbidae/Geophaps/Geophaps_plumifera/1143514916.mp3
2875,1143514915,http://www.tierstimmenarchiv.de/recordings/Geotrygon_versicolor_Lue0053_01_short.mp3,Geotrygon versicolor,Geotrygon,Columbidae,Aves,Chordata,Chordata/Aves/Columbidae/Geotrygon/Geotrygon_versicolor/1143514915.mp3
2876,1143514914,http://www.tierstimmenarchiv.de/recordings/Glareola_pratincola_Lue0048_02_short.mp3,Glareola pratincola,Glareola,Glareolidae,Aves,Chordata,Chordata/Aves/Glareolidae/Glareola/Glareola_pratincola/1143514914.mp3
2877,1143514913,http://www.tierstimmenarchiv.de/recordings/Geoffroyus_geoffroyi_Lue0055_01_short.mp3,Geoffroyus geoffroyi,Geoffroyus,Psittacidae,Aves,Chordata,Chordata/Aves/Psittacidae/Geoffroyus/Geoffroyus_geoffroyi/1143514913.mp3
2878,1143514912,http://www.tierstimmenarchiv.de/recordings/Garrulus_glandarius_Kr0074_07_short.mp3,Garrulus glandarius,Garrulus,Corvidae,Aves,Chordata,Chordata/Aves/Corvidae/Garrulus/Garrulus_glandarius/1143514912.mp3
2879,1143514911,http://www.tierstimmenarchiv.de/recordings/Gallinago_gallinago_Kr0067_08_short.mp3,Gallinago gallinago,Gallinago,Scolopacidae,Aves,Chordata,Chordata/Aves/Scolopacidae/Gallinago/Gallinago_gallinago/1143514911.mp3
2880,1143514910,http://www.tierstimmenarchiv.de/recordings/Gallinago_gallinago_Lue0047_03_short.mp3,Gallinago gallinago,Gallinago,Scolopacidae,Aves,Chordata,Chordata/Aves/Scolopacidae/Gallinago/Gallinago_gallinago/1143514910.mp3
2881,1143514909,http://www.tierstimmenarchiv.de/recordings/Gallinago_gallinago_Kr0062_01_short.mp3,Gallinago gallinago,Gallinago,Scolopacidae,Aves,Chordata,Chordata/Aves/Scolopacidae/Gallinago/Gallinago_gallinago/1143514909.mp3
2882,1143514908,http://www.tierstimmenarchiv.de/recordings/Gallicolumba_rufigula_Lue0053_01_short.mp3,Gallicolumba rufigula,Gallicolumba,Columbidae,Aves,Chordata,Chordata/Aves/Columbidae/Gallicolumba/Gallicolumba_rufigula/1143514908.mp3
2883,1143514907,http://www.tierstimmenarchiv.de/recordings/Gallicolumba_luzonica_Lue0053_03_short.mp3,Gallicolumba luzonica,Gallicolumba,Columbidae,Aves,Chordata,Chordata/Aves/Columbidae/Gallicolumba/Gallicolumba_luzonica/1143514907.mp3
2884,1143514896,http://www.tierstimmenarchiv.de/recordings/Fringilla_coelebs_Kr0060_04_short.mp3,Fringilla coelebs,Fringilla,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Fringilla/Fringilla_coelebs/1143514896.mp3
2885,1143514886,http://www.tierstimmenarchiv.de/recordings/Fringilla_coelebs_Kr0057_08_short.mp3,Fringilla coelebs,Fringilla,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Fringilla/Fringilla_coelebs/1143514886.mp3
2886,1143514880,http://www.tierstimmenarchiv.de/recordings/Fringilla_coelebs_Kr0072_07_short.mp3,Fringilla coelebs,Fringilla,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Fringilla/Fringilla_coelebs/1143514880.mp3
2887,1143514875,http://www.tierstimmenarchiv.de/recordings/Fringilla_coelebs_Kr0064_01_short.mp3,Fringilla coelebs,Fringilla,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Fringilla/Fringilla_coelebs/1143514875.mp3
2888,1143514864,http://www.tierstimmenarchiv.de/recordings/Forpus_coelestis_Lue0054_01_short.mp3,Forpus coelestis,Forpus,Psittacidae,Aves,Chordata,Chordata/Aves/Psittacidae/Forpus/Forpus_coelestis/1143514864.mp3
2889,1143514856,http://www.tierstimmenarchiv.de/recordings/Forpus_conspicillatus_Lue0054_01_short.mp3,Forpus conspicillatus,Forpus,Psittacidae,Aves,Chordata,Chordata/Aves/Psittacidae/Forpus/Forpus_conspicillatus/1143514856.mp3
2890,1143514844,http://www.tierstimmenarchiv.de/recordings/Eurypyga_helias_Lue0046_02_short.mp3,Eurypyga helias,Eurypyga,Eurypygidae,Aves,Chordata,Chordata/Aves/Eurypygidae/Eurypyga/Eurypyga_helias/1143514844.mp3
2891,1143514843,http://www.tierstimmenarchiv.de/recordings/Eudyptes_chrysolophus_Lue0051_04_short.mp3,Eudyptes chrysolophus,Eudyptes,Spheniscidae,Aves,Chordata,Chordata/Aves/Spheniscidae/Eudyptes/Eudyptes_chrysolophus/1143514843.mp3
2892,1143514842,http://www.tierstimmenarchiv.de/recordings/Eurypyga_helias_Lue0046_01_short.mp3,Eurypyga helias,Eurypyga,Eurypygidae,Aves,Chordata,Chordata/Aves/Eurypygidae/Eurypyga/Eurypyga_helias/1143514842.mp3
2893,1143514841,http://www.tierstimmenarchiv.de/recordings/Eurypyga_helias_Lue0046_04_short.mp3,Eurypyga helias,Eurypyga,Eurypygidae,Aves,Chordata,Chordata/Aves/Eurypygidae/Eurypyga/Eurypyga_helias/1143514841.mp3
2894,1143514840,http://www.tierstimmenarchiv.de/recordings/Eudyptes_chrysocome_Lue0051_02_short.mp3,Eudyptes chrysocome,Eudyptes,Spheniscidae,Aves,Chordata,Chordata/Aves/Spheniscidae/Eudyptes/Eudyptes_chrysocome/1143514840.mp3
2895,1143514839,http://www.tierstimmenarchiv.de/recordings/Eudyptes_chrysocome_Lue0051_03_short.mp3,Eudyptes chrysocome,Eudyptes,Spheniscidae,Aves,Chordata,Chordata/Aves/Spheniscidae/Eudyptes/Eudyptes_chrysocome/1143514839.mp3
2896,1143514838,http://www.tierstimmenarchiv.de/recordings/Eudyptes_chrysocome_Lue0051_01_short.mp3,Eudyptes chrysocome,Eudyptes,Spheniscidae,Aves,Chordata,Chordata/Aves/Spheniscidae/Eudyptes/Eudyptes_chrysocome/1143514838.mp3
2897,1143514837,http://www.tierstimmenarchiv.de/recordings/Eudyptes_chrysocome_Lue0051_05_short.mp3,Eudyptes chrysocome,Eudyptes,Spheniscidae,Aves,Chordata,Chordata/Aves/Spheniscidae/Eudyptes/Eudyptes_chrysocome/1143514837.mp3
2898,1143514836,http://www.tierstimmenarchiv.de/recordings/Eurypyga_helias_Lue0046_03_short.mp3,Eurypyga helias,Eurypyga,Eurypygidae,Aves,Chordata,Chordata/Aves/Eurypygidae/Eurypyga/Eurypyga_helias/1143514836.mp3
2899,1143514835,http://www.tierstimmenarchiv.de/recordings/Eudyptes_chrysolophus_Lue0051_02_short.mp3,Eudyptes chrysolophus,Eudyptes,Spheniscidae,Aves,Chordata,Chordata/Aves/Spheniscidae/Eudyptes/Eudyptes_chrysolophus/1143514835.mp3
2900,1143514834,http://www.tierstimmenarchiv.de/recordings/Eudyptes_chrysolophus_Lue0051_01_short.mp3,Eudyptes chrysolophus,Eudyptes,Spheniscidae,Aves,Chordata,Chordata/Aves/Spheniscidae/Eudyptes/Eudyptes_chrysolophus/1143514834.mp3
2901,1143514833,http://www.tierstimmenarchiv.de/recordings/Eudyptes_chrysolophus_Lue0051_03_short.mp3,Eudyptes chrysolophus,Eudyptes,Spheniscidae,Aves,Chordata,Chordata/Aves/Spheniscidae/Eudyptes/Eudyptes_chrysolophus/1143514833.mp3
2902,1143514798,http://www.tierstimmenarchiv.de/recordings/Enicognathus_leptorhynchus_Lue0054_01_short.mp3,Enicognathus leptorhynchus,Enicognathus,Psittacidae,Aves,Chordata,Chordata/Aves/Psittacidae/Enicognathus/Enicognathus_leptorhynchus/1143514798.mp3
2903,1143514793,http://www.tierstimmenarchiv.de/recordings/Enicognathus_ferrugineus_Lue0054_02_short.mp3,Enicognathus ferrugineus,Enicognathus,Psittacidae,Aves,Chordata,Chordata/Aves/Psittacidae/Enicognathus/Enicognathus_ferrugineus/1143514793.mp3
2904,1143514786,http://www.tierstimmenarchiv.de/recordings/Emberiza_schoeniclus_Kr0061_05_short.mp3,Emberiza schoeniclus,Emberiza,Emberizidae,Aves,Chordata,Chordata/Aves/Emberizidae/Emberiza/Emberiza_schoeniclus/1143514786.mp3
2905,1143514771,http://www.tierstimmenarchiv.de/recordings/Emberiza_citrinella_Kr0074_02_short.mp3,Emberiza citrinella,Emberiza,Emberizidae,Aves,Chordata,Chordata/Aves/Emberizidae/Emberiza/Emberiza_citrinella/1143514771.mp3
2906,1143514763,http://www.tierstimmenarchiv.de/recordings/Emberiza_citrinella_Kr0074_04_short.mp3,Emberiza citrinella,Emberiza,Emberizidae,Aves,Chordata,Chordata/Aves/Emberizidae/Emberiza/Emberiza_citrinella/1143514763.mp3
2907,1143514758,http://www.tierstimmenarchiv.de/recordings/Eclectus_roratus_Lue0055_08_short.mp3,Eclectus roratus,Eclectus,Psittacidae,Aves,Chordata,Chordata/Aves/Psittacidae/Eclectus/Eclectus_roratus/1143514758.mp3
2908,1143514756,http://www.tierstimmenarchiv.de/recordings/Eclectus_roratus_Lue0055_05_short.mp3,Eclectus roratus,Eclectus,Psittacidae,Aves,Chordata,Chordata/Aves/Psittacidae/Eclectus/Eclectus_roratus/1143514756.mp3
